132198781	0	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/e442a53d36f9351aee11b5ecb8369691?s=256&d=identicon&r=PG"",""account_id"":6520,""user_type"":""registered"",""user_id"":11002,""link"":""https://stackoverflow.com/users/11002/tgdavies"",""reputation"":9918,""display_name"":""tgdavies"",""accept_rate"":75},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74910943,""edited"":false,""creation_date"":1671929422,""comment_id"":132198781}"	74910943	74910943
132198783	0	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/2b0720e6aa5a3f51f506be16509e92b7?s=256&d=identicon&r=PG&f=y&so-version=2"",""account_id"":18870057,""user_type"":""registered"",""user_id"":13764908,""link"":""https://stackoverflow.com/users/13764908/vprototype"",""reputation"":109,""display_name"":""vPrototype""},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74910943,""edited"":false,""creation_date"":1671929457,""comment_id"":132198783}"	74910943	74910943
132198833	0	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/e442a53d36f9351aee11b5ecb8369691?s=256&d=identicon&r=PG"",""account_id"":6520,""user_type"":""registered"",""user_id"":11002,""link"":""https://stackoverflow.com/users/11002/tgdavies"",""reputation"":9918,""display_name"":""tgdavies"",""accept_rate"":75},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74910943,""edited"":false,""creation_date"":1671930333,""comment_id"":132198833}"	74910943	74910943
132198923	0	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/2b0720e6aa5a3f51f506be16509e92b7?s=256&d=identicon&r=PG&f=y&so-version=2"",""account_id"":18870057,""user_type"":""registered"",""user_id"":13764908,""link"":""https://stackoverflow.com/users/13764908/vprototype"",""reputation"":109,""display_name"":""vPrototype""},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74910943,""edited"":false,""creation_date"":1671931803,""comment_id"":132198923}"	74910943	74910943
132199262	74911299	"{""owner"":{""profile_image"":""https://lh3.googleusercontent.com/a/ALm5wu2q5KEkEs-K5BuoHZL6BnJ7fVKJQksLjx0H0c-mew=k-s256"",""account_id"":27007255,""user_type"":""registered"",""user_id"":20567505,""link"":""https://stackoverflow.com/users/20567505/sansal"",""reputation"":1,""display_name"":""Sansal""},""content_license"":""CC BY-SA 4.0"",""score"":1,""post_id"":74911299,""edited"":false,""creation_date"":1671937602,""comment_id"":132199262}"	0	74911299
132199265	74911299	"{""owner"":{""profile_image"":""https://lh3.googleusercontent.com/a/ALm5wu2q5KEkEs-K5BuoHZL6BnJ7fVKJQksLjx0H0c-mew=k-s256"",""account_id"":27007255,""user_type"":""registered"",""user_id"":20567505,""link"":""https://stackoverflow.com/users/20567505/sansal"",""reputation"":1,""display_name"":""Sansal""},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74911299,""edited"":false,""creation_date"":1671937649,""comment_id"":132199265}"	0	74911299
132199297	74911280	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/7c560e5556e25aca997bc0d0385b5764?s=256&d=identicon&r=PG"",""account_id"":37062,""user_type"":""registered"",""user_id"":105863,""link"":""https://stackoverflow.com/users/105863/hollis-waite"",""reputation"":1079,""display_name"":""Hollis Waite"",""accept_rate"":67},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74911280,""edited"":false,""creation_date"":1671938216,""comment_id"":132199297}"	0	74911280
132199489	74911280	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/b13bedc5215730fbce5edff6c130988a?s=256&d=identicon&r=PG"",""account_id"":401843,""user_type"":""registered"",""user_id"":768644,""link"":""https://stackoverflow.com/users/768644/rzwitserloot"",""reputation"":81359,""display_name"":""rzwitserloot""},""content_license"":""CC BY-SA 4.0"",""score"":1,""post_id"":74911280,""reply_to_user"":{""profile_image"":""https://www.gravatar.com/avatar/7c560e5556e25aca997bc0d0385b5764?s=256&d=identicon&r=PG"",""account_id"":37062,""user_type"":""registered"",""user_id"":105863,""link"":""https://stackoverflow.com/users/105863/hollis-waite"",""reputation"":1079,""display_name"":""Hollis Waite"",""accept_rate"":67},""edited"":false,""creation_date"":1671941745,""comment_id"":132199489}"	0	74911280
132199502	0	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/3f80897d57525afe9eac4fb8c8318052?s=256&d=identicon&r=PG"",""account_id"":2734060,""user_type"":""registered"",""user_id"":2357112,""link"":""https://stackoverflow.com/users/2357112/user2357112"",""reputation"":255585,""display_name"":""user2357112"",""accept_rate"":26},""content_license"":""CC BY-SA 4.0"",""score"":2,""post_id"":74911460,""edited"":false,""creation_date"":1671941944,""comment_id"":132199502}"	74911460	74911460
132199612	0	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/a0ced8e21d2a761db718acb6362b9225?s=256&d=identicon&r=PG"",""account_id"":44852,""user_type"":""registered"",""user_id"":131872,""link"":""https://stackoverflow.com/users/131872/camickr"",""reputation"":320284,""display_name"":""camickr"",""accept_rate"":100},""content_license"":""CC BY-SA 4.0"",""score"":1,""post_id"":74911345,""edited"":false,""creation_date"":1671943891,""comment_id"":132199612}"	74911345	74911345
132199667	74911280	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/7c560e5556e25aca997bc0d0385b5764?s=256&d=identicon&r=PG"",""account_id"":37062,""user_type"":""registered"",""user_id"":105863,""link"":""https://stackoverflow.com/users/105863/hollis-waite"",""reputation"":1079,""display_name"":""Hollis Waite"",""accept_rate"":67},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74911280,""edited"":false,""creation_date"":1671944962,""comment_id"":132199667}"	0	74911280
132199673	0	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/e442a53d36f9351aee11b5ecb8369691?s=256&d=identicon&r=PG"",""account_id"":6520,""user_type"":""registered"",""user_id"":11002,""link"":""https://stackoverflow.com/users/11002/tgdavies"",""reputation"":9918,""display_name"":""tgdavies"",""accept_rate"":75},""content_license"":""CC BY-SA 4.0"",""score"":4,""post_id"":74911460,""edited"":false,""creation_date"":1671945135,""comment_id"":132199673}"	74911460	74911460
132199691	0	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/e442a53d36f9351aee11b5ecb8369691?s=256&d=identicon&r=PG"",""account_id"":6520,""user_type"":""registered"",""user_id"":11002,""link"":""https://stackoverflow.com/users/11002/tgdavies"",""reputation"":9918,""display_name"":""tgdavies"",""accept_rate"":75},""content_license"":""CC BY-SA 4.0"",""score"":1,""post_id"":74911397,""edited"":false,""creation_date"":1671945426,""comment_id"":132199691}"	74911397	74911397
132199705	0	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/ac9dfee58394495fa69f12f58a928be3?s=256&d=identicon&r=PG&f=y&so-version=2"",""account_id"":1790714,""user_type"":""registered"",""user_id"":1631193,""link"":""https://stackoverflow.com/users/1631193/gabe-sechan"",""reputation"":88781,""display_name"":""Gabe Sechan"",""accept_rate"":71},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74911429,""edited"":false,""creation_date"":1671945714,""comment_id"":132199705}"	74911429	74911429
132199804	0	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/e442a53d36f9351aee11b5ecb8369691?s=256&d=identicon&r=PG"",""account_id"":6520,""user_type"":""registered"",""user_id"":11002,""link"":""https://stackoverflow.com/users/11002/tgdavies"",""reputation"":9918,""display_name"":""tgdavies"",""accept_rate"":75},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74911675,""edited"":false,""creation_date"":1671947334,""comment_id"":132199804}"	74911675	74911675
132199935	0	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/5192e7cbcf2f72a847d6fb0d1552f049?s=256&d=identicon&r=PG"",""account_id"":1180113,""user_type"":""registered"",""user_id"":1155209,""link"":""https://stackoverflow.com/users/1155209/jewelsea"",""reputation"":147685,""display_name"":""jewelsea""},""content_license"":""CC BY-SA 4.0"",""score"":2,""post_id"":74911794,""edited"":false,""creation_date"":1671949373,""comment_id"":132199935}"	74911794	74911794
132199948	0	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/5192e7cbcf2f72a847d6fb0d1552f049?s=256&d=identicon&r=PG"",""account_id"":1180113,""user_type"":""registered"",""user_id"":1155209,""link"":""https://stackoverflow.com/users/1155209/jewelsea"",""reputation"":147685,""display_name"":""jewelsea""},""content_license"":""CC BY-SA 4.0"",""score"":1,""post_id"":74911794,""edited"":false,""creation_date"":1671949708,""comment_id"":132199948}"	74911794	74911794
132199956	0	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/5192e7cbcf2f72a847d6fb0d1552f049?s=256&d=identicon&r=PG"",""account_id"":1180113,""user_type"":""registered"",""user_id"":1155209,""link"":""https://stackoverflow.com/users/1155209/jewelsea"",""reputation"":147685,""display_name"":""jewelsea""},""content_license"":""CC BY-SA 4.0"",""score"":1,""post_id"":74911794,""edited"":false,""creation_date"":1671949834,""comment_id"":132199956}"	74911794	74911794
132200183	0	"{""owner"":{""profile_image"":""https://i.stack.imgur.com/F6k47.jpg?s=256&g=1"",""account_id"":20466438,""user_type"":""registered"",""user_id"":15017829,""link"":""https://stackoverflow.com/users/15017829/mike-kim"",""reputation"":115,""display_name"":""Mike Kim""},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74911608,""edited"":false,""creation_date"":1671952074,""comment_id"":132200183}"	74911608	74911608
132200327	74911940	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/eeae1dc4f083a0e3fabf2a2135647299?s=256&d=identicon&r=PG"",""account_id"":27270043,""user_type"":""registered"",""user_id"":20791491,""link"":""https://stackoverflow.com/users/20791491/user20791491"",""reputation"":21,""display_name"":""user20791491""},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74911940,""edited"":false,""creation_date"":1671953636,""comment_id"":132200327}"	0	74911940
132200389	74911940	"{""owner"":{""profile_image"":""https://i.stack.imgur.com/F6k47.jpg?s=256&g=1"",""account_id"":20466438,""user_type"":""registered"",""user_id"":15017829,""link"":""https://stackoverflow.com/users/15017829/mike-kim"",""reputation"":115,""display_name"":""Mike Kim""},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74911940,""reply_to_user"":{""profile_image"":""https://www.gravatar.com/avatar/eeae1dc4f083a0e3fabf2a2135647299?s=256&d=identicon&r=PG"",""account_id"":27270043,""user_type"":""registered"",""user_id"":20791491,""link"":""https://stackoverflow.com/users/20791491/user20791491"",""reputation"":21,""display_name"":""user20791491""},""edited"":false,""creation_date"":1671954138,""comment_id"":132200389}"	0	74911940
132200596	0	"{""owner"":{""profile_image"":""https://i.stack.imgur.com/ZWEI3.jpg?s=256&g=1"",""account_id"":322981,""user_type"":""registered"",""user_id"":642706,""link"":""https://stackoverflow.com/users/642706/basil-bourque"",""reputation"":295997,""display_name"":""Basil Bourque"",""accept_rate"":58},""content_license"":""CC BY-SA 4.0"",""score"":1,""post_id"":74912154,""edited"":false,""creation_date"":1671956079,""comment_id"":132200596}"	74912154	74912154
132200619	0	"{""owner"":{""profile_image"":""https://i.stack.imgur.com/ZWEI3.jpg?s=256&g=1"",""account_id"":322981,""user_type"":""registered"",""user_id"":642706,""link"":""https://stackoverflow.com/users/642706/basil-bourque"",""reputation"":295997,""display_name"":""Basil Bourque"",""accept_rate"":58},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74912154,""edited"":false,""creation_date"":1671956315,""comment_id"":132200619}"	74912154	74912154
132200621	74911940	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/eeae1dc4f083a0e3fabf2a2135647299?s=256&d=identicon&r=PG"",""account_id"":27270043,""user_type"":""registered"",""user_id"":20791491,""link"":""https://stackoverflow.com/users/20791491/user20791491"",""reputation"":21,""display_name"":""user20791491""},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74911940,""edited"":false,""creation_date"":1671956336,""comment_id"":132200621}"	0	74911940
132200629	74911940	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/eeae1dc4f083a0e3fabf2a2135647299?s=256&d=identicon&r=PG"",""account_id"":27270043,""user_type"":""registered"",""user_id"":20791491,""link"":""https://stackoverflow.com/users/20791491/user20791491"",""reputation"":21,""display_name"":""user20791491""},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74911940,""edited"":false,""creation_date"":1671956431,""comment_id"":132200629}"	0	74911940
132200649	0	"{""owner"":{""profile_image"":""https://i.stack.imgur.com/PYn0O.png?s=256&g=1"",""account_id"":22057425,""user_type"":""unregistered"",""user_id"":16320675,""link"":""https://stackoverflow.com/users/16320675/user16320675"",""reputation"":135,""display_name"":""user16320675""},""content_license"":""CC BY-SA 4.0"",""score"":2,""post_id"":74912204,""edited"":false,""creation_date"":1671956654,""comment_id"":132200649}"	74912204	74912204
132200689	0	"{""owner"":{""profile_image"":""https://lh6.googleusercontent.com/--cwPG3lnGog/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckYi9A4CN-Pvjs_Mj0W2SaEXPgwKA/photo.jpg?sz=256"",""account_id"":18577577,""user_type"":""registered"",""user_id"":20829623,""link"":""https://stackoverflow.com/users/20829623/ray"",""reputation"":1,""display_name"":""Ray""},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74912204,""reply_to_user"":{""profile_image"":""https://i.stack.imgur.com/PYn0O.png?s=256&g=1"",""account_id"":22057425,""user_type"":""unregistered"",""user_id"":16320675,""link"":""https://stackoverflow.com/users/16320675/user16320675"",""reputation"":135,""display_name"":""user16320675""},""edited"":false,""creation_date"":1671957015,""comment_id"":132200689}"	74912204	74912204
132200750	0	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/1b459523f6b56a15ecdba17640b576ce?s=256&d=identicon&r=PG"",""account_id"":3131499,""user_type"":""registered"",""user_id"":2649154,""link"":""https://stackoverflow.com/users/2649154/gioravered"",""reputation"":1689,""display_name"":""gioravered"",""accept_rate"":93},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74911717,""edited"":false,""creation_date"":1671957702,""comment_id"":132200750}"	74911717	74911717
132200796	0	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/f8e78deeea13782059f8e1344f1d7008?s=256&d=identicon&r=PG&f=y&so-version=2"",""account_id"":16269349,""user_type"":""registered"",""user_id"":11748454,""link"":""https://stackoverflow.com/users/11748454/piotr-p-karwasz"",""reputation"":12193,""display_name"":""Piotr P. Karwasz""},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74911481,""edited"":false,""creation_date"":1671958048,""comment_id"":132200796}"	74911481	74911481
132200840	0	"{""owner"":{""profile_image"":""https://i.stack.imgur.com/Fp4Pm.jpg?s=256&g=1"",""account_id"":1085259,""user_type"":""registered"",""user_id"":1081110,""link"":""https://stackoverflow.com/users/1081110/dawood-ibn-kareem"",""reputation"":76994,""display_name"":""Dawood ibn Kareem""},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74912204,""edited"":false,""creation_date"":1671958410,""comment_id"":132200840}"	74912204	74912204
132200871	0	"{""owner"":{""profile_image"":""https://i.stack.imgur.com/yGhIc.jpg?s=256&g=1"",""account_id"":15980430,""user_type"":""registered"",""user_id"":11532220,""link"":""https://stackoverflow.com/users/11532220/ali-dehkhodaei"",""reputation"":168,""display_name"":""Ali Dehkhodaei""},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74912154,""edited"":false,""creation_date"":1671958691,""comment_id"":132200871}"	74912154	74912154
132200916	74912250	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/eeae1dc4f083a0e3fabf2a2135647299?s=256&d=identicon&r=PG"",""account_id"":27270043,""user_type"":""registered"",""user_id"":20791491,""link"":""https://stackoverflow.com/users/20791491/user20791491"",""reputation"":21,""display_name"":""user20791491""},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74912250,""edited"":false,""creation_date"":1671959019,""comment_id"":132200916}"	0	74912250
132200930	0	"{""owner"":{""profile_image"":""https://i.stack.imgur.com/Fp4Pm.jpg?s=256&g=1"",""account_id"":1085259,""user_type"":""registered"",""user_id"":1081110,""link"":""https://stackoverflow.com/users/1081110/dawood-ibn-kareem"",""reputation"":76994,""display_name"":""Dawood ibn Kareem""},""content_license"":""CC BY-SA 4.0"",""score"":1,""post_id"":74912377,""edited"":false,""creation_date"":1671959120,""comment_id"":132200930}"	74912377	74912377
132200946	74912250	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/eeae1dc4f083a0e3fabf2a2135647299?s=256&d=identicon&r=PG"",""account_id"":27270043,""user_type"":""registered"",""user_id"":20791491,""link"":""https://stackoverflow.com/users/20791491/user20791491"",""reputation"":21,""display_name"":""user20791491""},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74912250,""edited"":false,""creation_date"":1671959171,""comment_id"":132200946}"	0	74912250
132200958	0	"{""owner"":{""profile_image"":""https://lh3.googleusercontent.com/a/ALm5wu158jUbKVbKY5PSh2kHVsRvZyzt6QtAbY8S_BGe=k-s256"",""account_id"":27001499,""user_type"":""registered"",""user_id"":20562723,""link"":""https://stackoverflow.com/users/20562723/stack-offer"",""reputation"":135,""display_name"":""stack offer""},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74912377,""reply_to_user"":{""profile_image"":""https://i.stack.imgur.com/Fp4Pm.jpg?s=256&g=1"",""account_id"":1085259,""user_type"":""registered"",""user_id"":1081110,""link"":""https://stackoverflow.com/users/1081110/dawood-ibn-kareem"",""reputation"":76994,""display_name"":""Dawood ibn Kareem""},""edited"":false,""creation_date"":1671959305,""comment_id"":132200958}"	74912377	74912377
132200991	0	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/aaf92760f1cf711b0f8b0da17207b76e?s=256&d=identicon&r=PG&f=y&so-version=2"",""account_id"":14320275,""user_type"":""registered"",""user_id"":10343888,""link"":""https://stackoverflow.com/users/10343888/fatih"",""reputation"":1260,""display_name"":""fatih""},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74911921,""edited"":false,""creation_date"":1671959554,""comment_id"":132200991}"	74911921	74911921
132201088	0	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/af0f9bfe593f36642a032cd7ea611e7d?s=256&d=identicon&r=PG&f=y&so-version=2"",""account_id"":8532578,""user_type"":""registered"",""user_id"":6395627,""link"":""https://stackoverflow.com/users/6395627/slaw"",""reputation"":36349,""display_name"":""Slaw""},""content_license"":""CC BY-SA 4.0"",""score"":2,""post_id"":74912084,""edited"":false,""creation_date"":1671960485,""comment_id"":132201088}"	74912084	74912084
132201145	0	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/48569fbce5c94ba4c6abda76217079dd?s=256&d=identicon&r=PG&f=y&so-version=2"",""account_id"":7722502,""user_type"":""registered"",""user_id"":5848294,""link"":""https://stackoverflow.com/users/5848294/fernando-afonso"",""reputation"":39,""display_name"":""Fernando Afonso""},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74911794,""reply_to_user"":{""profile_image"":""https://www.gravatar.com/avatar/5192e7cbcf2f72a847d6fb0d1552f049?s=256&d=identicon&r=PG"",""account_id"":1180113,""user_type"":""registered"",""user_id"":1155209,""link"":""https://stackoverflow.com/users/1155209/jewelsea"",""reputation"":147685,""display_name"":""jewelsea""},""edited"":false,""creation_date"":1671961036,""comment_id"":132201145}"	74911794	74911794
132201164	0	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/e442a53d36f9351aee11b5ecb8369691?s=256&d=identicon&r=PG"",""account_id"":6520,""user_type"":""registered"",""user_id"":11002,""link"":""https://stackoverflow.com/users/11002/tgdavies"",""reputation"":9918,""display_name"":""tgdavies"",""accept_rate"":75},""content_license"":""CC BY-SA 4.0"",""score"":1,""post_id"":74912084,""edited"":false,""creation_date"":1671961221,""comment_id"":132201164}"	74912084	74912084
132201166	74911635	"{""owner"":{""profile_image"":""https://i.stack.imgur.com/dxFv2.jpg?s=256&g=1"",""account_id"":11863562,""user_type"":""registered"",""user_id"":8681609,""link"":""https://stackoverflow.com/users/8681609/dinh"",""reputation"":749,""display_name"":""Dinh""},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74911635,""edited"":false,""creation_date"":1671961241,""comment_id"":132201166}"	0	74911635
132201189	0	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/e442a53d36f9351aee11b5ecb8369691?s=256&d=identicon&r=PG"",""account_id"":6520,""user_type"":""registered"",""user_id"":11002,""link"":""https://stackoverflow.com/users/11002/tgdavies"",""reputation"":9918,""display_name"":""tgdavies"",""accept_rate"":75},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74912084,""edited"":false,""creation_date"":1671961400,""comment_id"":132201189}"	74912084	74912084
132201229	0	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/09f3d581631cb86c3ed3c618ec211fc0?s=256&d=identicon&r=PG"",""account_id"":2762232,""user_type"":""registered"",""user_id"":2378888,""link"":""https://stackoverflow.com/users/2378888/alex-popov"",""reputation"":65,""display_name"":""Alex Popov""},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74912581,""edited"":false,""creation_date"":1671961718,""comment_id"":132201229}"	74912581	74912581
132201397	0	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/09f3d581631cb86c3ed3c618ec211fc0?s=256&d=identicon&r=PG"",""account_id"":2762232,""user_type"":""registered"",""user_id"":2378888,""link"":""https://stackoverflow.com/users/2378888/alex-popov"",""reputation"":65,""display_name"":""Alex Popov""},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74912581,""edited"":false,""creation_date"":1671963186,""comment_id"":132201397}"	74912581	74912581
132201522	0	"{""owner"":{""profile_image"":""https://i.stack.imgur.com/7rgvj.jpg?s=256&g=1"",""account_id"":22417177,""user_type"":""registered"",""user_id"":16625057,""link"":""https://stackoverflow.com/users/16625057/akash-r"",""reputation"":129,""display_name"":""Akash R""},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74912377,""edited"":false,""creation_date"":1671964407,""comment_id"":132201522}"	74912377	74912377
132201540	0	"{""owner"":{""profile_image"":""https://www.gravatar.com/avatar/af0f9bfe593f36642a032cd7ea611e7d?s=256&d=identicon&r=PG&f=y&so-version=2"",""account_id"":8532578,""user_type"":""registered"",""user_id"":6395627,""link"":""https://stackoverflow.com/users/6395627/slaw"",""reputation"":36349,""display_name"":""Slaw""},""content_license"":""CC BY-SA 4.0"",""score"":0,""post_id"":74912714,""edited"":false,""creation_date"":1671964531,""comment_id"":132201540}"	74912714	74912714
